"customer_id","sale_amount"
7503,44
4176,91
4298,81
4574,54
1361,9
9234,27
4209,60
4223,54
8887,62
3613,54
2278,39
9851,48
8714,91
6267,44
6892,46
7274,41
5581,30
6964,57
6773,21
8499,60
5342,62
4939,59
9769,38
3779,84
3339,22
3145,60
6192,61
1961,36
2726,5
1803,40
2359,1
3964,41
3345,60
6992,60
9626,49
8465,53
6005,49
9066,53
6065,47
9810,21
4981,9
7135,19
1006,66
1762,27
1745,20
9864,74
4962,74
8410,73
6110,18
8986,61
6001,102
2504,63
3661,56
6395,101
1419,59
3730,45
3891,13
2822,65
7682,18
4755,2
6944,68
7759,57
6706,45
7579,35
7609,71
5320,76
6493,31
4096,30
1108,23
4568,43
8975,80
3988,40
6759,33
6448,8
2389,51
8923,36
5257,77
2330,41
7957,92
9222,75
6977,67
7955,61
9491,29
1607,12
8749,32
8062,76
4329,76
5813,31
4205,54
5879,25
6942,24
9639,31
7235,52
5331,31
5676,69
1415,63
8281,61
5784,6
2425,88
7553,41
5168,85
6813,12
4634,48
5684,54
6348,40
2714,23
3344,56
2863,65
5367,34
2546,42
3249,39
7640,1
5023,48
6482,13
4869,81
2910,98
7714,54
2589,24
5760,77
9735,42
2416,64
6574,54
3857,68
4879,43
9779,75
1319,69
6482,15
6363,55
3698,51
4628,23
4045,71
1901,85
9038,82
2724,64
4016,52
5951,49
6427,21
3311,39
9481,75
8223,25
9794,35
4394,34
1560,88
5615,53
1758,57
2587,60
9083,78
8526,106
4458,38
9732,48
5194,66
7448,1
4726,40
4343,1
5718,27
4137,91
8557,63
3564,98
1665,42
5105,41
7531,38
7695,1
9782,19
8726,18
6521,64
6092,66
8081,41
9605,57
7688,52
4723,52
8591,57
4940,38
3935,63
8558,34
2984,30
8685,64
7415,69
1479,62
8157,65
7388,57
4455,8
3001,88
3727,25
4267,63
9951,61
3015,31
6613,92
1525,84
3463,51
1865,101
8307,50
5866,59
1561,52
9997,75
8958,23
7192,62
7239,62
8543,60
9868,47
5906,25
5656,66
1924,44
5210,74
4822,65
9196,58
9005,83
4754,61
7440,74
5805,1
9537,34
3157,62
2423,54
4734,70
6051,53
9804,66
7990,86
9827,57
8157,36
9899,81
8488,46
3107,53
1794,78
5878,30
3705,65
6709,87
9371,1
4427,22
2859,26
7087,23
2845,88
6281,43
1713,84
6116,47
8568,29
6445,1
3556,72
8820,39
5020,57
6007,70
1281,20
8768,55
1909,42
4111,118
9549,16
9203,59
2079,49
8045,85
6424,8
1521,58
1688,35
8581,49
9459,57
8395,87
4588,52
6098,25
6457,13
8681,12
1597,55
2085,23
9703,1
4283,20
1299,102
3285,5
1696,30
7893,48
2022,84
5628,68
1301,27
3074,16
3269,67
2770,74
3466,64
2143,32
6815,1
7490,22
4828,37
2154,45
7345,97
1501,32
7100,28
2297,93
4145,20
6716,53
3383,54
3628,61
6686,30
5462,69
3960,68
7750,37
6277,49
1683,72
4198,81
8996,1
3854,68
8901,44
6416,38
7682,13
4704,63
7151,68
2823,33
2155,94
8534,79
3779,90
5910,54
2587,1
6069,42
6130,24
9990,82
1592,55
3742,60
7620,36
7262,44
8330,97
9177,22
7431,44
9085,32
7723,58
9510,47
5846,46
1369,31
4985,42
4579,38
3715,1
8559,29
9314,27
1847,37
6182,41
4352,94
8806,1
8922,110
4139,36
1584,18
7175,48
3380,63
1853,42
5656,28
3260,56
9836,69
4866,91
1688,65
2176,33
1439,48
4586,54
4283,87
9667,25
6333,4
1511,71
5244,79
2083,58
7711,14
6629,62
9704,112
1097,42
2105,67
9298,11
7982,50
3289,5
3535,36
7922,73
5848,40
2807,1
6205,61
8751,70
7864,23
1265,1
8116,34
8511,27
5732,30
2513,60
1291,62
3626,1
3211,61
5809,63
2038,26
2315,49
4846,51
8769,40
7696,57
9901,39
5421,46
5205,32
9783,60
3609,52
6598,5
9918,24
4016,57
7324,23
9364,43
2153,18
6118,77
7193,45
1624,99
7505,78
9944,70
5986,30
5858,76
7423,33
3647,55
6779,53
1876,113
5341,25
7770,42
8397,32
7429,57
6370,79
8772,2
1703,24
2816,50
1297,49
4142,50
6263,70
3069,33
1236,52
8379,26
9061,53
8369,41
8741,35
9433,68
1079,57
1702,60
8936,39
6064,11
4961,50
8084,13
4761,28
4947,53
9388,25
3582,36
7437,16
4360,56
6190,55
2220,29
3464,89
9483,57
4082,63
3898,72
4890,68
7374,91
3100,20
7557,46
7430,11
9649,84
4016,43
9082,77
8765,54
4636,32
3117,67
5009,82
4986,38
7119,17
6755,34
7041,82
2977,70
1838,96
6165,82
6773,29
2311,38
7300,57
3820,107
1694,49
1300,69
3654,71
4334,34
1326,15
4130,77
9552,36
2399,78
8213,48
4593,52
2089,42
1160,55
5368,72
8897,96
9247,30
1702,75
3268,50
1730,94
1877,37
8290,50
1280,57
8624,48
1383,52
6353,77
8341,59
7023,25
7561,103
4708,16
5741,45
2976,20
8879,46
4116,47
3210,44
8953,36
8656,29
6678,61
5783,56
8738,70
7155,55
2890,40
3722,57
3259,99
1019,51
6544,26
3108,46
4468,27
4162,43
8106,44
6447,25
4546,31
6336,8
5164,70
6682,24
4426,67
1456,42
2883,31
9410,74
6054,49
5812,59
7623,61
8897,25
8642,57
3566,75
2344,10
2346,60
6492,55
9093,51
2471,79
7420,54
3361,26
1075,53
2949,57
7928,22
7958,57
8031,37
1398,45
5540,18
5230,39
9676,59
1527,31
2168,84
8290,22
4572,63
7768,54
4269,30
7202,8
3498,42
5963,44
4597,3
6805,41
5244,1
7681,13
5671,36
9123,1
6057,49
9662,70
3734,34
4662,70
8441,30
9549,32
9602,54
1007,1
6927,57
8868,36
5761,45
3276,50
6428,10
9432,15
5432,22
7903,56
2047,62
3693,65
4680,40
1635,41
7026,6
3150,35
6626,26
4028,54
1638,68
7779,49
8527,55
5647,1
8545,9
8842,58
4464,49
5313,63
2732,18
5313,64
1973,30
8280,71
8568,55
9202,60
7682,61
7550,69
6904,85
7452,86
5247,53
9206,19
9409,68
2832,32
9776,51
9707,1
2451,116
5851,24
6405,100
2552,12
2392,54
2517,52
6087,42
1698,77
7650,32
3260,36
7150,47
6393,36
5715,52
8029,43
7882,95
3295,1
1239,32
4531,66
3650,56
7824,70
2968,21
2122,26
2336,80
6450,62
1216,10
3786,52
5141,57
1765,38
4798,49
1620,48
5783,37
7576,30
6489,93
5229,60
8479,5
6958,47
5632,51
5726,67
8564,26
4429,107
2342,55
2305,27
5174,40
1210,27
9394,91
2645,17
9553,53
7366,57
2219,63
2757,52
3365,57
4273,34
9814,39
3438,98
7222,48
8032,9
8402,26
9237,18
7897,40
7660,23
4731,5
2820,32
4028,41
9560,50
2984,51
1473,30
9761,103
5180,52
2867,62
1650,40
1079,46
9221,71
4019,40
7380,42
6028,45
8943,40
5970,61
5298,63
3771,84
9185,26
1560,87
7833,34
5012,46
2456,71
3443,60
5792,52
1988,83
5381,111
6795,59
3510,70
5600,47
1040,53
4144,98
5040,48
2855,101
4203,55
3381,51
9321,75
2288,35
5982,94
6788,71
6184,26
3681,29
5535,69
2328,101
4323,53
5670,67
2625,34
4519,25
8670,62
1540,58
1585,29
3379,63
4676,64
8501,49
1508,36
6959,48
5132,58
8329,88
1772,1
4710,13
5359,44
5950,21
7612,40
4185,55
7039,122
7620,47
8683,56
5249,1
8786,75
4822,61
1282,68
7522,64
1764,64
4732,44
8534,7
9305,27
5096,69
6763,57
6553,85
2123,65
7724,52
5878,29
5540,27
3843,41
8852,9
3177,44
1603,81
4328,43
5674,54
2522,29
7153,35
9650,59
6780,91
3463,69
5936,69
7371,45
5124,68
5378,58
9932,66
1552,48
9040,46
5782,26
3078,90
9936,54
5195,79
9600,41
9751,74
9938,44
2323,43
4299,61
2661,1
5290,63
3706,35
6088,59
2950,1
8494,42
1330,17
2547,40
1895,56
8005,64
5219,27
5476,14
5638,34
7975,18
7385,75
4144,56
6165,54
8765,46
5080,30
7228,28
4303,70
8227,25
1738,43
8064,54
7048,63
1985,41
1459,25
9747,52
8052,37
4001,62
1396,89
6249,29
5783,46
1589,47
8262,76
3798,48
1828,25
6612,53
8403,44
5780,25
3557,20
1456,1
4292,13
2149,112
9160,93
8955,40
7247,46
6483,1
1886,46
5965,23
6864,48
1726,56
7901,13
1911,41
2198,108
5477,22
5604,9
4120,50
6997,44
1156,42
1916,73
1602,40
4409,46
5352,2
1209,13
3386,55
3918,51
7207,58
5426,33
9264,78
9621,44
7482,30
2453,83
5027,36
8098,46
6644,93
9158,74
2761,94
4651,41
6302,52
8671,36
1945,63
2870,66
3207,48
7533,76
8838,17
2855,15
5963,100
9404,95
9001,30
1962,46
9965,46
1810,71
4328,12
3062,46
3244,43
1869,50
8870,39
3197,31
3607,58
3950,74
5871,31
2034,47
2911,49
4932,38
6608,43
6754,49
1446,135
9750,37
3786,73
7279,37
2995,11
9203,23
9863,94
6678,78
1505,55
7500,39
9983,59
4746,53
9517,10
3194,39
9349,50
5440,32
5541,42
8415,53
6288,57
8606,55
3631,50
4023,47
7185,82
9083,34
9453,86
6274,82
2953,105
5600,80
1762,41
7518,30
2297,45
9970,70
8635,92
1111,65
7521,60
9662,39
1007,64
8399,45
6501,63
8123,55
2788,14
9066,34
9111,53
7497,35
8532,47
7901,39
4053,45
4937,52
9567,17
1004,44
3940,30
8954,1
8383,28
1049,35
7175,29
5712,82
9310,57
2862,24
7704,46
9209,104
4195,51
9405,42
7364,37
4157,37
6805,60
6362,55
2396,54
4157,65
8398,56
1149,57
8939,5
7255,71
6948,36
7147,10
1367,29
3604,78
3733,69
4589,91
6911,53
5869,94
4932,47
1325,51
3362,20
7266,56
5419,5
7440,81
9025,24
3372,16
2156,53
1555,39
4215,41
6163,65
5449,47
2703,65
6152,98
9670,68
9269,76
6509,72
6894,26
3214,77
8769,45
1461,52
4205,11
8918,9
4148,23
3295,36
6066,76
8247,115
4376,62
5497,54
2095,29
4346,22
1980,84
1412,63
3113,76
4922,33
9727,58
9381,65
9503,36
5232,58
2498,41
1527,24
9641,38
5893,49
2877,55
6078,6
5103,46
4425,41
6910,49
7777,48
8807,80
1040,52
9829,53
8354,58
7379,101
8146,57
9724,21
2871,93
8736,71
2849,56
2457,19
7788,25
6877,63
5883,46
9028,23
1967,47
1663,39
1503,45
1449,48
3289,40
6051,80
9201,10
8423,1
3900,82
9589,51
3493,79
5189,56
8365,69
4148,47
5538,37
8837,60
3998,66
4990,79
4933,23
5395,74
7207,64
6781,73
8812,69
6613,50
8623,1
6977,78
6800,99
8586,32
6524,38
8876,80
2610,53
9377,18
9432,67
3740,73
3404,29
9342,103
4527,81
4636,25
1712,2
1668,51
4649,87
8624,55
2614,75
4880,17
9829,39
6466,40
3634,90
8364,76
9543,64
2100,1
9304,41
8743,31
9789,73
9203,50
1495,78
4985,7
2349,26
3762,29
3334,82
4801,77
6815,70
9325,95
5712,1
6211,99
6479,96
2851,17
7511,27
6828,39
9239,95
3685,33
9744,67
1621,41
9079,64
6737,62
7024,70
7785,47
6427,19
4232,53
9857,20
3584,24
5958,33
9569,76
5516,12
8548,66
8047,47
6950,40
1735,58
5813,70
6617,67
4364,29
8065,27
1376,30
9140,62
2228,27
7264,76
4844,20
1125,29
5991,51
6877,42
7176,78
2748,74
7429,72
8677,74
9398,35
5190,46
5321,80
2280,1
3234,26
1776,26
9442,18
8974,32
5284,55
9077,77
4836,32
6869,42
8017,40
4624,86
2152,66
7731,37
8568,38
5246,26
1518,52
6760,57
9843,5
1502,35
1994,26
9854,35
8472,62
7136,46
3487,42
6197,45
4515,60
4210,70
7785,80
9669,51
3352,2
5935,72
9932,15
8233,45
2693,21
1671,29
7311,38
1044,12
3171,61
2000,74
1307,89
9431,18
1996,70
9184,24
1204,95
2929,43
2577,57
2617,26
4280,26
3828,46
7509,60
6974,31
6341,43
2426,49
4990,27
9642,69
4320,9
4455,101
7890,52
7634,1
6477,65
5649,57
3877,14
6680,54
3571,35
2757,58
5450,47
5357,22
3008,34
1136,41
7215,66
9310,23
3296,52
5196,66
2047,70
8914,27
1693,43
2130,86
4895,36
7375,54
5270,21
9845,88
2551,79
3415,62
4231,1
2761,69
3012,44
7904,37
9207,22
7979,57
1700,49
6168,26
4564,55
9352,57
4405,1
5643,78
5425,43
8023,47
5069,38
4167,74
7696,50
8697,17
2451,15
9055,63
1398,75
4778,41
6255,51
7735,94
1631,87
1568,62
7974,123
7368,75
2356,45
4010,55
3602,18
4099,75
8365,46
2054,62
4224,48
3586,78
6486,35
6446,69
6557,51
8123,96
5700,34
6856,54
2734,72
1119,8
2195,64
7698,32
2974,81
2167,14
4105,51
8652,59
3034,10
3144,51
3650,1
8976,6
2096,27
7003,40
6681,18
4252,27
1974,82
2495,36
5957,87
1877,53
6308,44
9655,24
1621,62
2377,58
2600,55
5162,47
8473,54
1591,54
9242,49
1922,68
2032,7
4890,33
2010,83
5375,40
9202,42
5917,47
3448,41
1132,41
6825,84
5478,43
9562,123
8779,96
8241,46
2417,56
1284,40
2122,55
1042,30
3240,3
2705,61
7027,49
1246,76
2914,97
1582,48
4449,56
2228,72
1972,97
1553,56
8579,60
6009,89
6105,32
4057,32
1922,56
2560,67
8618,1
7834,93
1272,42
9199,1
6737,78
4022,61
7223,29
1523,61
4437,82
2410,70
8562,56
6930,44
6304,61
7547,15
7523,80
9792,86
6359,59
2570,28
3455,47
2638,70
7957,8
3908,37
2386,59
